run_id,step,timestamp,mode,source,target_pitch_mm,measured_pitch_mm,confidence,previous_feed_speed_mm_s,commanded_feed_speed_mm_s,speed_delta_mm_s,correction_gain,command_sent,timestamp_command_sent,mock_actual_feed_speed_mm_s,timestamp_motor_feedback_received,motor_response_time_ms,next_pitch_mm,pitch_change_mm,pitch_sensitivity_per_feed_speed,blocked_reason,resulting_mode
e5d5f569,1,258765.08683475,HIL,HIL,0.25,0.225,HIGH,5.0,5.555555555555555,0.5555555555555554,1.0,True,258765.08683475,,,,0.275,0.05000000000000002,0.09000000000000007,,AUTO
e5d5f569,2,258770.236453208,HIL,HIL,0.25,0.275,HIGH,5.555555555555555,5.05050505050505,-0.5050505050505052,1.0,True,258770.236453208,,,,0.3,0.024999999999999967,-0.04949999999999992,,AUTO
e5d5f569,3,258773.869743875,HIL,HIL,0.25,0.3,HIGH,5.05050505050505,4.2087542087542085,-0.8417508417508417,1.0,True,258773.869743875,,,,,,,,AUTO
